30.913452856962454,45.78902988981366,0
71.92716078166552,75.24326811422408,1
27.007368748684012,1.2477001260292941,0
2.4979634668973016,10.519003293740269,0
81.98564079823143,63.86442223730518,1
39.572557870285685,70.67966982196704,1
14.583902069948563,49.341195183840966,0
23.959255965671833,72.70644194513918,1
6.908565173107761,43.08209353262787,0
5.2494965129234465,77.0282089489829,1
39.8334588459712,93.44886840538274,1
81.77750044245322,54.23259832372382,1
71.50060914070401,95.48469502783777,1
71.46425202601804,61.844217747514406,1
77.1420153006372,59.795350674100334,1
24.51804715814433,95.9637065274805,1
22.27682307018156,51.05789214775365,0
48.78602466628886,50.15215255222135,0
83.48817745864483,84.06858065615675,1
5.453104399867681,97.04855790464913,1
84.51625771277993,16.179086863646507,1
38.73199777361484,11.762849925711084,0
23.40901724783413,62.564085390069515,0
38.15174965494224,0.2631226339981141,0
46.84119170586698,87.9659689063882,1
56.91975571000456,7.771036469088788,0
21.35701312959506,17.090235405376152,0
18.674044583969074,17.673515669979512,0
15.41896687889266,65.44233755648557,0
72.49025965655184,37.47812863634093,0
94.11991946201782,71.1491476477447,1
29.942680712203984,31.87259454684558,0
9.17893049149967,53.885201041756105,0
1.7280092700055927,91.97709857901532,1
42.83261103945703,0.8418324421183732,0
94.18975046755071,56.26543951886859,1
30.604954225787118,20.941125150184003,0
32.621770006791365,84.52743111626944,1
37.48398458825937,48.6401164438357,0
48.88224745885703,54.461956427282345,0
82.74002502168882,36.918571609698006,1
5.1971043742575995,33.98189835676949,0
57.181702103033125,75.62284012047374,1
92.00418611363192,2.4903480967943925,1
49.897093173047644,61.38866074374311,0
46.147253189621296,90.77857727697125,1
63.975877722295984,85.5756475602308,1
15.74606301583863,97.88443384208975,1
75.4828804819739,8.93275734892084,0
85.84887161979127,13.42252290136977,1
12.525430972106532,72.09342916705114,1
99.05306277910293,76.13817151708272,1
80.11585598082387,0.35140072923114385,1
51.77520324695101,48.082201066745434,0
84.7119935549964,16.55946024037318,1
28.683864656816805,62.56592025315321,0
78.85007484322256,45.91551078881647,1
49.99523197021296,4.6071358785828025,0
59.37880948598207,52.93752038857862,0
61.77699282153648,17.94808312383043,0
4.146230893503411,41.20756222030779,0
79.83840581710182,69.72325056598699,1
84.28922699564067,58.9707475467234,1
18.678763141803678,93.04333745484212,1
24.829657959876407,13.116307898214185,0
98.10968764731362,11.228671934359703,1
73.12945228629201,67.74769159824615,1
45.2340753853799,52.0761181048598,0
32.112015336110666,61.32994500081467,0
12.36367658809474,16.399504038607105,0
73.74063741550175,20.414634942281218,0
89.32657112694265,62.47985471914945,1
93.38334835034928,28.734620086688167,1
33.91486269460763,31.124450668892468,0
67.95471367687242,9.276804214223288,0
71.39041411842393,41.883631209857995,0
69.09064741797143,50.44905653304755,0
99.75049560597427,85.63411257016038,1
32.87009980636728,44.624993636365694,0
99.86118011804996,88.99393367861803,1
96.90844099016734,45.00065040823294,1
90.83918295032308,93.73466358905878,1
53.307653322833126,1.3486081045345655,0
1.9214591655897562,56.25300460149154,0
41.59422780378653,97.26729961727139,1
32.86311769745338,44.81212423524457,0
35.11405775284891,83.56013130286988,1
24.796508224286484,85.75679373711706,1
25.98144315340717,51.705267372436204,0
52.25158988461224,3.0997308500044674,0
55.08108008589498,62.426129836155454,0
30.428028509233272,20.740792113679017,0
2.952753790019247,37.68354520518194,0
33.722807236264785,0.7258541821609454,0
32.2356173476699,67.49337403299643,0
58.897058768339704,12.576214868770085,0
65.31275006918791,30.079637093683363,0
85.09254053642967,76.43243799704527,1
54.63626308870663,36.920499174589736,0
78.61718426686468,81.4921989874698,1
39.45461429310957,12.064857326034929,0
42.24859998755394,59.29988594227006,0
54.838450378927774,79.66595907531246,1
52.32506380635505,43.34838478077641,0
94.6886307004401,31.79073678893376,1
